0.754411,7.98338,2.24781,0.93957,2112,0
0.986771,0.0527666,1.69506,0.49368,-321,1
2.502,-1.17116,1.10911,0.13957,-211,1
1.27413,3.70187,-1.94809,0.49368,-321,1
1.43645,4.20944,-2.96754,0.49368,321,1
1.23145,3.7059,-0.639998,0.93957,2112,0
2.02274,4.59373,0.777959,0.13957,211,1
0.729174,-0.194316,2.25591,0.13957,-211,1
4.56904,-0.779807,1.74523,0.49368,321,1
0.888857,-2.42505,1.06619,0.13957,211,1
0.831997,-2.57216,0.885451,0.93827,2212,1
0.382546,-3.90104,-1.23016,0.93827,-2212,1
1.20162,-2.49759,-0.800417,0.49368,321,1
0.300228,-3.06087,-1.64151,0.13957,211,1
129.447,-2.02757,-1.16194,0.49368,321,1
3.80176,-1.95205,-1.21686,0.93827,2212,1
5.31256,-1.87807,-1.18736,0.93957,-2112,0
9.10003,-1.75184,-0.944432,0.13957,-211,1
5.07603,-1.89203,-0.877307,0.13957,211,1
0.778417,-1.96335,-0.827497,0.13957,-211,1
1.67739,2.05552,3.12445,0.13957,-211,1
0.973537,2.27446,0.429311,0.13957,-211,1
0.335371,2.49233,-1.673,0.13957,-211,1
0.32239,3.20947,-1.40637,0.13957,211,1
0.471502,3.66284,1.91342,0.49368,321,1
0.319858,-3.41528,-3.0567,0.13957,-211,1
0.444751,-3.86017,2.12602,0.13957,211,1
0.275142,-3.72223,1.03868,0.13957,-211,1
0.715577,-5.4971,-2.67532,0.13957,211,1
0.299768,-7.16943,-2.5284,0.13957,-211,1
3.88938,-1.77886,-1.23958,0.13957,211,1
3.51359,-1.67126,-0.940157,0.13957,-211,1
0.40708,-3.42301,1.1192,0.13957,-211,1
0.731402,-2.52512,-0.768675,0.13957,211,1
0.344951,-5.08892,-2.82447,0.13957,-211,1
0.410088,-7.07508,2.33108,0.13957,-211,1
0.163923,-7.33754,-1.43568,0.13957,211,1
0.994479,-5.09915,1.36473,0.13957,-211,1
0.323796,-5.93871,3.00443,0.49368,321,1
0.992437,-3.64143,-2.58446,0.13957,211,1
0.266031,-3.73253,1.8083,0.13957,-211,1
0.402238,-2.18087,2.82852,0.13957,211,1
0.235876,-2.52229,2.49173,0.49368,-321,1
0.186462,-1.43883,1.51583,0.13957,211,1
1.80198,-1.75467,-0.945318,0.93827,-2212,1
2.25584,-0.882948,2.62502,0.13957,-211,1
0.242287,-0.92969,-2.11577,0.13957,-211,1
2.09512,-0.324394,-3.00558,0.93827,2212,1
0.893789,0.247882,-2.66234,0.93827,-2212,1
0.970621,0.0202275,-2.19843,0.13957,211,1
0.424703,0.107055,-2.5552,0.49368,-321,1
