1.67408e-06,0.549418,-0.406563,0,22,0
0.722662,3.49501,1.2503,0.93957,2112,0
1.11604,3.89231,-1.01632,0.93957,-2112,0
0.761488,3.80614,0.36107,0.93957,2112,0
0.656487,5.2762,0.17583,0.93957,-2112,0
0.399674,6.58945,0.64139,0.49368,-321,1
0.185447,6.49993,0.187971,0.13957,-211,1
0.343388,5.88439,-1.03162,0.13957,211,1
0.527031,3.94184,2.1204,0.49368,-321,1
0.680427,2.80354,2.31814,0.49368,-321,1
0.251358,3.87565,-2.06275,0.93957,2112,0
0.775595,3.25873,-2.97919,0.93827,-2212,1
0.512291,2.83723,-1.15269,0.13957,-211,1
1.06626,1.94122,-1.79276,0.49368,321,1
0.609915,3.69573,-0.810205,0.13957,-211,1
0.115491,3.88661,2.93324,0.13957,211,1
0.703299,4.3406,0.218166,0.93957,2112,0
0.639687,4.97955,0.0445939,0.93957,-2112,0
1.70347,4.33564,2.28088,0.13957,-211,1
1.24047,3.57173,2.14778,0.49368,-321,1
0.896713,3.47072,1.97528,0.13957,-211,1
0.702195,2.1373,1.20295,0.49368,321,1
0.869922,0.235506,0.410577,0.49368,-321,1
16.1685,1.41994,2.1336,0.13957,-211,1
0.347271,1.5915,1.73118,0.13957,211,1
9.64177,1.89258,2.32216,0.13957,211,1
0.453444,6.30447,-0.672782,0.13957,-211,1
0.350339,-6.97645,-1.79247,0.13957,-211,1
0.504119,-4.25129,-1.49615,0.49368,-321,1
0.316558,-1.42927,1.07041,0.13957,-211,1
0.460093,-1.87149,2.52706,0.13957,211,1
0.236248,-0.990196,-1.03456,0.13957,-211,1
0.18155,1.66018,-2.0454,0.93827,2212,1
0.325445,0.531952,2.66297,0.93957,-2112,0
0.0454864,6.21029,-1.78678,0.13957,-211,1
0.149761,-5.11877,-0.460331,0.13957,-211,1
0.618617,-5.05956,-0.903341,0.49368,321,1
0.438555,-2.08042,2.50075,0.13957,-211,1
0.141187,-3.61104,-1.69459,0.13957,211,1
0.229538,0.159185,0.105649,0.13957,-211,1
0.148519,5.43846,1.84766,0.13957,211,1
0.302846,1.73432,-1.88098,0.13957,-211,1
0.239271,4.04142,0.558353,0.13957,211,1
0.216595,2.76463,-1.93019,0.13957,-211,1
0.843855,0.579869,-2.64574,0.13957,211,1
0.63133,-5.78974,2.35513,0.49368,321,1
0.376763,-7.53233,-2.68962,0.13957,211,1
0.568655,-8.99031,1.25914,0.93827,2212,1
0.215231,6.89686,-1.16902,0.13957,211,1
0.276082,4.82509,1.83174,0.49368,321,1
0.0897462,6.34735,-1.73334,0.13957,-211,1
0.126961,5.00777,-1.85304,0.13957,211,1
0.29951,2.9633,3.09017,0.13957,211,1
0.283857,-0.225929,-2.34464,0.13957,-211,1
0.96939,1.26464,-1.25916,0.13957,211,1
0.341887,2.76921,0.430812,0.13957,211,1
0.350162,2.34002,-2.14614,0.13957,-211,1
1.11644,3.19857,-0.554687,0.13957,211,1
0.446903,2.42408,-1.00862,0.13957,-211,1
0.251287,4.81446,-2.82961,0.13957,211,1
0.794383,4.48539,2.12123,0.49761,130,0
0.208075,4.3672,1.14372,0.13957,211,1
0.287648,2.61333,1.90586,0.13957,211,1
0.425058,0.712929,0.825102,0.13957,211,1
0.330718,1.34842,-0.871486,0.13957,-211,1
0.358664,2.69948,2.00348,0.13957,-211,1
1.32915,1.83441,2.68936,0.49368,321,1
3.00898,1.73858,2.35893,0.13957,-211,1
3.46203,1.90668,2.43305,0.49368,-321,1
0.318915,1.61251,2.33791,0.13957,-211,1
5.21396,1.93012,2.33405,0.13957,211,1
1.45452,3.05441,-1.07591,0.13957,211,1
0.227703,3.75759,0.398794,0.13957,211,1
0.434499,-3.52685,1.72374,0.13957,211,1
0.119993,-2.12747,-2.35241,0.13957,211,1
0.346026,0.69751,0.0452153,0.13957,-211,1
0.300781,4.04325,1.71733,0.93827,2212,1
0.138844,-8.77695,-0.818324,0.13957,211,1
0.736976,-6.89184,-1.77237,0.13957,-211,1
0.420497,-0.185147,-2.02137,0.93827,2212,1
0.297278,-0.336495,2.19579,0.13957,211,1
0.432287,2.05029,-2.088,0.93827,-2212,1
0.141306,2.28886,0.950747,0.13957,-211,1
0.379906,6.54896,-0.171022,0.93957,2112,0
0.782057,5.09022,-1.03497,0.93957,-2112,0
0.144045,6.07928,-1.02989,0.13957,211,1
0.245906,4.77801,-1.14565,0.13957,211,1
0.561981,5.05115,1.98667,0.13957,-211,1
0.423115,2.69991,0.789574,0.13957,211,1
0.329613,4.53454,-1.63714,0.13957,-211,1
0.317688,2.38253,-1.80212,0.13957,211,1
0.489141,2.00849,1.3401,0.13957,-211,1
0.27189,0.43709,-2.59893,0.49761,130,0
0.354455,0.0814111,-0.170651,0.13957,-211,1
0.593465,-1.33412,-0.240095,0.13957,211,1
0.386929,-3.77642,0.0485957,0.13957,-211,1
0.373503,-6.36072,-2.41943,0.13957,-211,1
0.415049,3.437,1.60681,0.49761,130,0
0.171661,-5.70237,-1.48916,0.49761,130,0
0.736464,-5.16395,0.105768,0.49761,130,0
80.2785,0.486054,-1.02311,0.13957,211,1
0.0959533,2.69527,2.64701,0.13957,211,1
0.132995,1.75016,-2.09251,0,22,0
0.0450524,1.12523,-0.197383,0,22,0
0.0403983,3.66011,-0.677723,0,22,0
0.357836,3.25664,0.423702,0,22,0
1.70429,2.52309,1.57278,0,22,0
0.543076,2.26274,1.06114,0,22,0
0.341776,1.22511,-2.83547,0,22,0
0.437941,0.894291,-2.94173,0,22,0
0.410783,0.820534,-0.943193,0,22,0
0.120837,0.328409,-0.595119,0,22,0
0.0251803,4.07228,3.01521,0,22,0
0.227904,2.98084,1.51417,0,22,0
0.479589,2.96466,-0.0842003,0,22,0
0.00793941,4.57956,-1.37545,0.000511,11,1
0.00475692,2.80684,-0.328873,0.000511,-11,1
0.186403,3.25236,3.00278,0,22,0
0.677433,3.53391,2.74815,0,22,0
