0.756171,2.50076,-1.44333,0.13957,211,1
2.75286,2.64834,-0.847063,0.49368,-321,1
0.29423,3.01922,0.575612,0.13957,211,1
0.0529106,3.66586,1.53485,0.13957,-211,1
0.159034,2.82912,-0.704378,0.13957,211,1
0.274131,0.871796,-1.05598,0.13957,-211,1
3.03648,0.209875,-0.92031,0.93827,2212,1
7.73566,0.0979476,-0.422809,0.93957,-2112,0
3.54693,0.0670135,-0.229486,0.49368,321,1
1.47578,-3.17372,-0.943906,0.49368,321,1
12.4792,1.24545,-1.71419,0.49368,321,1
0.184075,2.19813,0.782323,0.13957,-211,1
0.273576,2.29304,0.232298,0.13957,211,1
4.87963,1.93002,1.06007,0.13957,-211,1
1.03632,1.6991,1.20974,0.13957,211,1
0.930391,2.20681,1.31351,0.13957,-211,1
0.110882,3.65972,2.5144,0.13957,211,1
0.186101,0.0148915,1.07905,0.13957,-211,1
42.9387,1.25876,-1.53207,0.13957,-211,1
84.8047,1.25046,-1.53091,0.13957,211,1
8.52889,-0.077346,1.64904,0.13957,-211,1
1.98514,-0.172849,1.52783,0.13957,211,1
2.96065,0.0489284,1.70641,0.13957,-211,1
20.1279,0.125552,1.71161,0.13957,-211,1
8.27938,0.186053,1.73075,0.49368,321,1
0.892574,-0.601215,1.4561,0.13957,-211,1
5.00785,-0.0191442,1.30473,0.93827,2212,1
2.51764,0.103602,1.21612,0.93957,-2112,0
0.774237,3.02276,2.2792,0.49368,-321,1
0.472835,2.7342,2.87918,0.13957,211,1
1.27582,3.02884,1.98277,0.13957,-211,1
0.409966,2.78918,0.500105,0.13957,211,1
3.30318,1.37995,3.02727,0.13957,-211,1
0.967736,1.87166,-2.91577,0.13957,211,1
1.15107,1.50388,2.67325,0.13957,-211,1
2.12318,1.15813,2.70053,0.13957,211,1
0.891477,2.13063,-0.291529,0.13957,-211,1
2.62628,2.3254,-0.786297,0.13957,211,1
0.457351,1.28372,-0.957233,0.13957,-211,1
0.658799,2.07406,-0.135198,0.13957,211,1
1.99532,-1.81056,-2.55264,0.13957,211,1
1.34646,-2.32388,-2.27432,0.49368,-321,1
0.824514,-1.78857,-2.55743,0.13957,211,1
0.80176,-1.96763,-2.18323,0.13957,211,1
0.531074,-1.28827,2.40322,0.13957,211,1
1.04738,-1.19922,-1.56517,0.13957,-211,1
0.405132,-0.638134,2.18237,0.49368,321,1
2.11841,-1.53178,0.972048,0.49368,321,1
0.787517,-1.40442,1.17706,0.13957,-211,1
1.09064,-1.96405,0.911312,0.13957,211,1
0.513933,4.22042,1.27467,0.13957,-211,1
0.615624,3.08546,-3.00943,0.13957,211,1
0.0705581,2.02702,0.985597,0.93827,2212,1
0.239168,1.64778,-0.683678,0.93827,-2212,1
0.208694,8.20921,2.57688,0.13957,-211,1
0.34479,7.09803,-0.71599,0.13957,211,1
0.724779,6.25058,0.803945,0.13957,-211,1
0.285322,5.03509,-1.90677,0.13957,-211,1
0.600548,4.25277,1.25608,0.49368,321,1
0.448751,2.25965,0.390574,0.13957,-211,1
0.479407,1.28537,1.55889,0.13957,211,1
0.644401,-0.398566,0.261707,0.49368,-321,1
0.261061,-3.19048,0.367091,0.49368,321,1
0.507591,-2.83251,-2.05643,0.49368,-321,1
0.232429,6.18501,1.24325,0.13957,211,1
0.28533,5.01143,-0.621226,0.13957,211,1
0.14083,-6.75584,-0.516168,0.13957,-211,1
1.08159,-6.03763,-0.27489,0.93827,2212,1
0.513322,-4.77185,-1.60219,0.93827,-2212,1
0.407002,-2.51624,1.86652,0.13957,211,1
0.914697,-1.46157,0.0268869,0.13957,-211,1
0.425828,0.584507,2.6343,0.13957,211,1
0.457015,2.99525,-1.8552,0.13957,-211,1
0.843079,-4.82807,-0.814498,0.13957,-211,1
0.263525,-5.43876,2.15844,0.49368,321,1
0.153652,0.410263,1.34601,0.13957,211,1
0.409303,0.840442,0.442421,0.13957,-211,1
1.09046,5.16116,-1.29195,0.13957,211,1
1.22198,5.06261,1.00408,0.13957,211,1
0.391256,3.60626,0.473939,0.13957,-211,1
0.638491,3.88064,1.15885,0.13957,211,1
0.597341,4.10119,1.5945,0.13957,-211,1
0.443735,5.32703,-0.838232,0.13957,211,1
0.609669,4.35772,2.88228,0.13957,211,1
1.149,3.97574,-2.46679,0.13957,-211,1
1.19889,3.44347,-1.83739,0.13957,211,1
0.289905,2.29284,-1.19996,0.13957,-211,1
0.960839,-3.74899,2.26722,0.13957,211,1
0.100057,-8.41428,0.721134,0.49368,321,1
0.794098,3.24468,-1.26093,0.93827,2212,1
0.340179,3.62054,0.810386,0.49368,-321,1
0.16706,-3.6729,1.24688,0.13957,211,1
0.594219,-5.79949,1.83652,0.13957,211,1
0.4316,2.52928,-0.262538,0.13957,211,1
0.0585933,3.21944,-1.31123,0.13957,-211,1
1.32405,0.19862,-0.194387,0.13957,211,1
1.49961,0.337324,-0.477784,0.13957,-211,1
0.635463,-3.56418,2.08384,0.13957,-211,1
0.744476,-3.7448,1.37049,0.13957,211,1
1.08191,-3.54575,0.300225,0.13957,-211,1
1.22993,-0.0463197,-2.2283,0.13957,-211,1
12.9225,1.21041,-1.72212,0.93827,-2212,1
6.54779,1.1714,-1.69752,0.13957,-211,1
0.880141,1.23218,2.14043,0.13957,211,1
0.227195,1.50111,-0.407471,0.13957,-211,1
0.41471,0.262436,0.393748,0.13957,211,1
0.310018,-0.623507,-0.178518,0.13957,-211,1
3.13322,1.39881,-1.63191,0.13957,211,1
8.53614,1.30211,-1.46688,0.13957,-211,1
1.72917,1.28038,-1.57167,0.13957,211,1
112.033,1.25857,-1.53077,0.49368,-321,1
71.0944,1.2577,-1.53949,0.13957,211,1
1.16255,0.0168065,1.90876,0.13957,211,1
11.6977,0.0605238,1.31638,0.13957,211,1
8.98953,0.145937,1.31564,0.13957,-211,1
11.8469,0.160031,1.34104,0.93827,2212,1
3.24879,0.190063,1.46595,0.13957,-211,1
10.4366,0.188036,1.30953,0.93957,-2112,0
2.04309,0.140751,1.19699,0.13957,211,1
0.416745,1.84667,2.45502,0.13957,-211,1
0.979478,2.71282,2.46858,0.13957,211,1
0.617272,2.76303,-3.01949,0.13957,211,1
0.652243,2.31848,2.46674,0.13957,-211,1
2.43846,2.22398,2.87841,0.49761,130,0
2.19361,1.158,-2.95303,0.13957,211,1
1.97593,1.53847,-2.84335,0.13957,-211,1
0.630389,2.27886,-1.91552,0.13957,211,1
0.32083,1.40235,-0.318336,0.13957,-211,1
0.59558,2.30979,-0.67398,0.13957,211,1
1.42421,1.63536,-0.815243,0.13957,-211,1
2.95378,-1.64468,-2.76233,0.13957,211,1
1.10972,-1.9621,-2.88382,0.13957,-211,1
0.967668,-1.41521,-2.6249,0.13957,211,1
3.04772,-2.21517,-2.34177,0.13957,211,1
1.60248,-2.53335,-2.47678,0.13957,-211,1
2.43657,-1.94559,-2.48587,0.13957,-211,1
3.16593,-2.03105,-2.49347,0.49761,130,0
0.798758,-1.90693,-2.75524,0.13957,-211,1
0.850344,-2.19876,2.5355,0.13957,-211,1
0.577712,-1.47282,-2.86722,0.13957,211,1
1.49847,-1.4018,-0.600129,0.13957,211,1
0.267855,-0.236383,-1.32485,0.13957,-211,1
0.573026,-1.36734,-0.314878,0.13957,211,1
0.155255,-0.156021,-0.777653,0.13957,-211,1
0.489041,-1.47727,-0.0403904,0.49368,-321,1
0.157714,0.106309,2.67825,0.13957,211,1
0.167481,0.373721,2.62629,0.13957,-211,1
0.527812,-2.20329,1.08214,0.13957,211,1
0.828271,-1.28109,0.920282,0.13957,-211,1
0.0366264,4.98566,1.49717,0.13957,-211,1
0.559633,-3.19162,0.637063,0.13957,211,1
0.251325,7.53165,0.773635,0.93827,2212,1
0.46832,6.0915,-2.19807,0.13957,-211,1
0.87439,4.30545,3.10358,0.93957,-2112,0
0.203192,4.68174,-1.50085,0.13957,211,1
0.608514,3.12026,-1.99305,0.49761,130,0
0.732242,2.34137,-2.17853,0.49761,130,0
0.524824,0.262424,1.71147,0.49368,-321,1
0.0985446,2.04994,-2.93525,0.13957,211,1
0.554037,-4.28199,-2.88664,0.13957,211,1
0.65099,-3.41727,0.411248,0.13957,-211,1
0.437578,-3.32237,-0.0497238,0.13957,211,1
0.237779,-2.53195,2.02709,0.13957,-211,1
0.565057,2.81939,0.202745,0.13957,211,1
0.262039,5.80807,-0.708649,0.49761,130,0
0.340015,6.54871,0.901773,0.93957,2112,0
0.557856,5.7518,-1.40589,0.13957,-211,1
0.784134,-5.3743,-1.69103,0.13957,211,1
0.251977,-6.68813,2.7685,0.49761,130,0
0.119194,-5.29788,1.65108,0.49761,130,0
0.474605,-3.56805,-1.7327,0.13957,-211,1
0.505827,2.8022,-0.624048,0.49368,321,1
0.331836,4.83881,-1.1802,0.49368,-321,1
0.267268,5.96125,-0.534426,0.13957,211,1
0.531901,6.0255,-1.74602,0.49761,130,0
0.643869,5.98346,0.109425,0.49761,130,0
0.932005,5.13335,-0.671066,0.13957,-211,1
0.759374,4.88407,-0.760091,0.13957,-211,1
0.458808,3.44812,1.05627,0.13957,211,1
0.20407,5.25103,2.346,0.13957,-211,1
0.093099,6.0616,2.66979,0.49761,130,0
0.266157,4.10471,-2.50584,0.13957,-211,1
0.762933,3.36021,-0.841896,0.49761,130,0
1.72109,3.41234,-2.19034,0.49761,130,0
0.997959,2.11078,-1.88399,0.13957,211,1
0.448173,2.55878,-0.962022,0.13957,-211,1
0.198707,-6.1863,-0.000584997,0.13957,211,1
0.646428,-7.5687,0.82184,0.13957,-211,1
0.230605,-5.75879,0.00313265,0.13957,211,1
0.425014,6.32618,-2.2979,0.13957,-211,1
0.174386,-2.38899,2.93642,0.13957,-211,1
0.0659001,-3.95127,1.28094,0.13957,211,1
0.665958,-1.43011,-1.72573,0.13957,-211,1
0.632749,-5.95016,-2.0336,0.13957,211,1
0.128069,-4.79444,1.91859,0.13957,-211,1
0.439513,-5.57539,-0.742719,0.13957,211,1
0.33445,-5.81436,2.78346,0.13957,-211,1
0.987958,-6.64586,-1.5169,0.93957,2112,0
0.222236,-7.27035,0.192198,0.13957,-211,1
0.627732,-3.98442,-1.55971,0.49761,130,0
39.2576,1.26245,-1.55844,0.49761,130,0
0.575996,-5.36063,-1.05443,0.49761,130,0
0.366339,6.3713,-2.87135,0.49761,130,0
0.348219,-7.00955,2.63049,0.49761,130,0
0.0902649,3.57314,-2.1478,0.13957,211,1
0.620349,3.40689,-1.28494,0.13957,-211,1
0.112149,3.21428,-0.844746,0,22,0
1.42275,2.88595,-0.771177,0,22,0
1.02403,-3.98421,0.995659,0.13957,211,1
0.0402774,-2.21762,0.0795198,0,22,0
0.446836,-2.66072,1.01478,0,22,0
0.51596,-4.09978,-0.983182,0.13957,211,1
0.202723,-4.19424,-1.89178,0.13957,-211,1
1.64597,1.13238,-2.07286,0.93827,2212,1
0.100956,2.48705,1.14645,0.13957,211,1
1.74058,1.90359,1.0558,0.13957,-211,1
0.253125,2.187,1.68747,0,22,0
0.0573412,1.32142,2.37791,0,22,0
